date_id,mttnsubad,raw_account_id,raw_account_name,raw_publisher_id,raw_publisher_name,raw_campaign_id,raw_campaign_name,raw_placement_id,raw_placement_name,raw_creative_id,raw_creative_name,currency_code,division,market,pillar,campaign,platform,creative,creative_format,creative_length,media_buy_type,publisher,audience_device,audience_targeting_type,audience_device_targeted,creative_product,creative_feature,creative_cta,clicks,video_starts,views_25,views_50,views_75,views_100,event_click,event_install,event_install_tvplus_subscription,event_install_tv_show_purchases,event_install_video_rentals,event_install_movie_purchases,event_install_tvplus_entitlements,event_install_tv_subscriptions,bounces,visits,potential_phone_buyer_visit,impressions,potential_mac_buyer_visit,potential_ipad_buyer_visit,potential_watch_buyer_visit,potential_homepod_buyer_visit,potential_TheBrand_tv_buyer_visit,accessories_add_to_cart_visit,cid,event_install_aristotle,event_fitness_plus_subscription_yearly,event_fitness_plus_subscription_monthly,potential_fitnessplus_try_it_free_visits,event_install_news_subscriptions,event_install_ios_app_store_inapp_purchases,event_install_music_subscriptions,event_install_ios_app_store_download,event_install_ios_app_store_redownload,event_install_tv_channel_subscription,campaign_fiscal_year,campaign_time_period,placement_channel,placement_format,placement_type,device_operating_system,audience_targeting_segment,landing_page_type,placement_tracking_type,creative_market_language,creative_dimensions,creative_offer,creative_carrier,creative_landing_page_dco,creative_copy,airpods_add_to_cart_visits,page_views,total_seconds_spent,airtags_add_to_cart_visits,spend_net_lc,spend_net_usd,app_downloads_vuze,campaign_channel,engagements,bounces_dotcom,bounces_experience,visits_dotcom,visits_experience,total_seconds_spent_dotcom,total_seconds_spent_experience,page_views_dotcom,page_views_experience,event_install_fitnessplus_entitlements,cid_creative,event_install_tvplus_amplify_subscription,event_fitness_plus_subscription,event_install_mls_subscription,mac_bf_engager,watch_bf_engager,ipad_bf_engager,phone_bf_engager
18/01/2023,3007309,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,dad6a478-cf94-4238-8c16-35018354a0f0,SA2302phModel6-SA-phnupabc-EUR-SNA-SNA-CPC-Avail-Static,f3cbe398-fd20-4cb7-af9a-e24423f9313a,03007309_wwa_sa_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_bhv_photog_cmplp_ftr_saar_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_na,44c97d3e-6331-479a-bd00-da2d325d0c38,03007309_wwa_sa_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8pt_bhv_photog_cmplp_ftr_saar_14plv8pl_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_na,EUR,Marcom,Saudi Arabia,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Behavioral/Interest Targeting,phone 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8423,0,0,0,0,0,0,wwa-sa-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModel8pt-bhv-photog-cmplp-ftr-saar-14plv8pl-static-916ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007309,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Photography,Compare Page,NA,"Kingdom of Saudi Arabia, Arabic",9:16 AR,NA,NA,NA,NA,0,,0,,18.38,20.0342,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
18/01/2023,3007264,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32207467,ae2302phModel6-aear-phnupabc-eur-tw-twi-cpc-avail-static,40655877,03007264_wwa_ae_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_aear_14plvx_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_na,NA,,EUR,Marcom,United Arab Emirates,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497,0,0,0,0,0,0,wwa-ae-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-aear-14plvx-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007264,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"United Arab Emirates, Arabic",1:1 AR,NA,NA,NA,NA,0,,0,,7.17,7.8153,,Digital,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,2999862,4.5036E+15,THE BRAND Marcom - KR - OMD,NA,NA,32094297,02967646_marcom_digital_phone_upgraders_fy23_evergreen_cpc_ios_14plv11_broad_phModelxrt,40512442,02999862_wwa_kr_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxrt_gnt_broa_cmplp_ftr_krkr_14plv11_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_na,NA,,KRW,Marcom,South Korea,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone XR Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9124,0,0,0,0,0,0,wwa-kr-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxrt-gnt-broa-cmplp-ftr-krkr-14plv11-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-na-02999862,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"South Korea, Korean",1:1 AR,NA,NA,NA,NA,0,,0,,20000,16.247,,Digital,91,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,3019067,4.5036E+15,The Brand -Australia,NA,NA,32093754,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_036779_223phModelsoc17_q223_au_twitter_cpc_static_:00s_upgraders,40511775,03019067_wwa_au_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxr112t_gnt_broa_cmplp_ftr_auen_14plv11_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_na,NA,,AUD,Marcom,Australia,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,"phone XR, 11, 12 Device Targeting",phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26993,0,0,0,0,0,0,wwa-au-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxr112t-gnt-broa-cmplp-ftr-auen-14plv11-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-na-03019067,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Australia, English",1:1 AR,NA,NA,NA,NA,0,,0,,59.4,41.58,,Digital,204,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,2980088,4.5036E+15,TheBrand_Marcom-Japan,NA,NA,32134438,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_twitter_displaysize_phone modelabc plus vs. phone modelxyz_kddi,40565536,02980088_wwa_jp_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_jpjp_14plv11_static_11ar_ban_yxivs_bbdspl_na_upg_kddiau_na_na,NA,,JPY,Marcom,Japan,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,0,0,0,0,0,0,wwa-jp-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModeldeft-gnt-broa-cmplp-ftr-jpjp-14plv11-static-11ar-ban-yxivs-bbdspl-na-upg-kddiau-na-na-02980088,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Japan, Japanese",1:1 AR,NA,KDDI,NA,NA,0,,0,,4063.23,31.2076,,Digital,210,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,3237764,na,DV360,NA,NA,id_52985256,Q223 IN phone: Upgraders Programmatic Display Campaign (IN2302008),id_3237764,3067264_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModel7t_gnt_broa_cmplp_ftr_inen_14v8in_static_320x480_ban_yxiv_bbdspl_na_upg_na_dco_phModel8,id_465898859,110123_03067264_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModel7t_gnt_broa_cmplp_ftr_inen_14v8in_static_320x480_ban_yxiv_bbdspl_na_upg_na_dco_phModel8_3237764,INR,Marcom,India,phone,2023 phone modelabc Upgraders,Programmatic Display,phone modelabc vs. phone 8 Display Size - IN only,Static,Banner (Not a Video),Cost per Thousand Impressions,DV360 DSP,Mobile,Broad/General Targeting,phone 7 Device Targeting,phone modelabc,Display / Upgrade your display to bigger and better,Upgrade Now,1,0,,,,,0,0,0,0,0,0,0,0,,,,634,,,,,,,,0,0,0,,0,0,0,0,0,0,FY23,Evergreen,Digital Display,Static,Standard Banner,iOS,Broad Audience,Compare Page,NA,"India, English",320x480,NA,NA,dco,phModel8,0,,0,,1294.9984,15.8216,,Digital,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,3007266,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32207467,ae2302phModel6-aear-phnupabc-eur-tw-twi-cpc-avail-static,40655879,03007266_wwa_ae_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_aear_14plv11_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_na,NA,,EUR,Marcom,United Arab Emirates,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4928,0,0,0,0,0,0,wwa-ae-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModeldeft-gnt-broa-cmplp-ftr-aear-14plv11-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007266,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"United Arab Emirates, Arabic",1:1 AR,NA,NA,NA,NA,0,,0,,13.72,14.9548,,Digital,63,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,3066684,4.5036E+15,THE BRAND Marcom - IN - OMD India,NA,NA,32269269,marcom_phone_q223_in2302002_upgraders_cpc_static_ios,40732366,03066684_wwa_in_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxst_gnt_broa_cmplp_ftr_inen_14plvxin_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_phModelx,NA,,INR,Marcom,India,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size - IN only,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone XS Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,0,0,0,0,0,0,wwa-in-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxst-gnt-broa-cmplp-ftr-inen-14plvxin-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-phModelx-03066684,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"India, English",1:1 AR,NA,NA,NA,phModelx,0,,0,,1499.06,18.3147,,Digital,76,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,3045730,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32252202,uk2302phModel6-uk-phnupabc-gbp-tw-twi-cpc-avail-static,40711506,03045730_wwa_uk_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_uken_14plv11_static_11ar_ban_yxivs_bbdspl_na_na_na_na_phModeldef,NA,,GBP,Marcom,United Kingdom,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72797,0,0,0,0,0,0,wwa-uk-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModeldeft-gnt-broa-cmplp-ftr-uken-14plv11-static-11ar-ban-yxivs-bbdspl-na-na-na-na-phModeldef-03045730,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"United Kingdom, English",1:1 AR,NA,NA,NA,phModeldef,0,,0,,148.84,183.0732,,Digital,740,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,3237783,na,DV360,NA,NA,id_52985256,Q223 IN phone: Upgraders Programmatic Display Campaign (IN2302008),id_3237783,3049961_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_414x736_ban_yxivs_bbdspl_na_upg_na_dco_phModeldef,id_465900360,110123_03049961_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_inen_14plv11in_static_414x736_ban_yxivs_bbdspl_na_upg_na_dco_phModeldef_3237783,INR,Marcom,India,phone,2023 phone modelabc Upgraders,Programmatic Display,phone modelabc Plus vs. phone modelxyz Display Size - IN only,Static,Banner (Not a Video),Cost per Thousand Impressions,DV360 DSP,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,11,0,,,,,0,0,0,0,0,0,0,0,,,,4215,,,,,,,,0,0,0,,0,0,0,0,0,0,FY23,Evergreen,Digital Display,Static,Standard Banner,iOS,Broad Audience,Compare Page,NA,"India, English",414x736,NA,NA,dco,phModeldef,0,,0,,8149.5373,99.5667,,Digital,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
19/01/2023,3045729,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32252202,uk2302phModel6-uk-phnupabc-gbp-tw-twi-cpc-avail-static,40711505,03045729_wwa_uk_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_uken_14plvx_static_11ar_ban_yxivs_bbdspl_na_na_na_na_phModelx,NA,,GBP,Marcom,United Kingdom,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8627,0,0,0,0,0,0,wwa-uk-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-uken-14plvx-static-11ar-ban-yxivs-bbdspl-na-na-na-na-phModelx-03045729,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"United Kingdom, English",1:1 AR,NA,NA,NA,phModelx,0,,0,,16.5,20.295,,Digital,81,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
20/01/2023,3007266,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32207467,ae2302phModel6-aear-phnupabc-eur-tw-twi-cpc-avail-static,40655879,03007266_wwa_ae_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModeldeft_gnt_broa_cmplp_ftr_aear_14plv11_static_11ar_ban_yxivs_bbdspl_na_upg_na_na_na,NA,,EUR,Marcom,United Arab Emirates,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone modelxyz Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone modelxyz Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6517,0,0,0,0,0,0,wwa-ae-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModeldeft-gnt-broa-cmplp-ftr-aear-14plv11-static-11ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007266,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"United Arab Emirates, Arabic",1:1 AR,NA,NA,NA,NA,0,,0,,14.13,15.4017,,Digital,69,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
20/01/2023,3045903,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,4ad04551-8527-4856-bc0d-dc1455d51aa2,IT2302phModel6-IT-phnupabc-EUR-SNA-SNA-CPC-Avail-Statics,0c2974ce-4caf-46eb-972c-71d827c3d7f4,03045903_wwa_it_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8t_bhv_photog_cmplp_ftr_itit_14v8_static_916ar_ban_yxiv_bbdspl_na_na_na_na_phModel8,1b5f4199-28e0-43aa-8145-2046c07e5054,03045903_wwa_it_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModel8t_bhv_photog_cmplp_ftr_itit_14v8_static_916ar_ban_yxiv_bbdspl_na_na_na_na_phModel8,EUR,Marcom,Italy,phone,2023 phone modelabc Upgraders,Social,phone modelabc vs. phone 8 Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Behavioral/Interest Targeting,phone 8 Device Targeting,phone modelabc,Display / Upgrade your display to bigger and better,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,wwa-it-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModel8t-bhv-photog-cmplp-ftr-itit-14v8-static-916ar-ban-yxiv-bbdspl-na-na-na-na-phModel8-03045903,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Photography,Compare Page,NA,"Italy, Italian",9:16 AR,NA,NA,NA,phModel8,0,,0,,0.5,0.545,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
20/01/2023,2980076,4.5036E+15,TheBrand_Marcom-Japan,NA,NA,32134434,02967646_marcom_digital_phone_2023 phone modelabc upgraders_fy23_evergreen_twitter_displaysize_phone modelabc plus vs. phone x_kddi,40565526,02980076_wwa_jp_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_jpjp_14plvx_static_11ar_ban_yxivs_bbdspl_na_upg_kddiau_na_na,NA,,JPY,Marcom,Japan,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14368,0,0,0,0,0,0,wwa-jp-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-jpjp-14plvx-static-11ar-ban-yxivs-bbdspl-na-upg-kddiau-na-na-02980076,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Broad Audience,Compare Page,NA,"Japan, Japanese",1:1 AR,NA,KDDI,NA,NA,0,,0,,2306.24,17.7131,,Digital,80,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
20/01/2023,3045732,4.5036E+15,THE BRAND EMEA MAL 2 - NEW,NA,NA,32252202,uk2302phModel6-uk-phnupabc-gbp-tw-twi-cpc-avail-static,40711520,03045732_wwa_uk_soc_phModeln_phnupabc_socl_twit_staf_infe_cpc_ios_mob_phModel8pt_bhv_photog_cmplp_ftr_uken_14plv8pl_static_11ar_ban_yxivs_bbdspl_na_na_na_na_phModel8pl,NA,,GBP,Marcom,United Kingdom,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone 8 Plus Display Size,Static,Banner (Not a Video),Cost per Click,Twitter,Mobile,Behavioral/Interest Targeting,phone 8 Plus Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,wwa-uk-soc-phModeln-phnupabc-socl-twit-staf-infe-cpc-ios-mob-phModel8pt-bhv-photog-cmplp-ftr-uken-14plv8pl-static-11ar-ban-yxivs-bbdspl-na-na-na-na-phModel8pl-03045732,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,In-Feed,iOS,Photography,Compare Page,NA,"United Kingdom, English",1:1 AR,NA,NA,NA,phModel8pl,0,,0,,0,0,,Digital,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
20/01/2023,3045897,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,e36e948f-7f26-4ff5-b6a3-009244adcbfa,FR2302phModel6-FR-phnupabc-EUR-SNA-SNA-CPC-Avail-Statics,c6ae6f19-0053-40ef-bf0b-cb35aee7ad15,03045897_wwa_fr_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_bhv_photog_cmplp_ftr_frfr_14plvx_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModelx,54ec3ad0-f4e1-46a5-a0c7-efb90939ed8f,03045897_wwa_fr_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_bhv_photog_cmplp_ftr_frfr_14plvx_static_916ar_ban_yxivs_bbdspl_na_na_na_na_phModelx,EUR,Marcom,France,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Behavioral/Interest Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,NA,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11349,0,0,0,0,0,0,wwa-fr-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModelxt-bhv-photog-cmplp-ftr-frfr-14plvx-static-916ar-ban-yxivs-bbdspl-na-na-na-na-phModelx-03045897,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Photography,Compare Page,NA,"France, French",9:16 AR,NA,NA,NA,phModelx,0,,0,,30,32.7,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
20/01/2023,3007288,44868f32-cb85-4834-bd46-96a485bc74d5,The Brand -Marcom - EMEA - EUR - 5.0,NA,NA,a8678f0e-8ccc-4e6f-b8dc-fed0aa6a29e1,TR2302phModel6-TR-phnupabc-EUR-SNA-SNA-CPC-Avail-Static,40f09d35-2d26-423f-8af8-88222732e7b5,03007288_wwa_tr_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_trtr_14plvx_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_na,4f5cbbdc-f2e9-49dd-8205-0aa566a759ac,03007288_wwa_tr_soc_phModeln_phnupabc_socl_snap_staf_usst_cpc_ios_mob_phModelxt_gnt_broa_cmplp_ftr_trtr_14plvx_static_916ar_ban_yxivs_bbdspl_na_upg_na_na_na,EUR,Marcom,Turkey,phone,2023 phone modelabc Upgraders,Social,phone modelabc Plus vs. phone X Display Size,Static,Banner (Not a Video),Cost per Click,Snapchat,Mobile,Broad/General Targeting,phone X Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,0,0,0,0,0,0,wwa-tr-soc-phModeln-phnupabc-socl-snap-staf-usst-cpc-ios-mob-phModelxt-gnt-broa-cmplp-ftr-trtr-14plvx-static-916ar-ban-yxivs-bbdspl-na-upg-na-na-na-03007288,0,0,0,0,0,0,0,0,0,0,FY23,Evergreen,Paid Social,Static,User Stories,iOS,Broad Audience,Compare Page,NA,"Turkey, Turkish",9:16 AR,NA,NA,NA,NA,0,,0,,7.36,8.0224,,Digital,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
20/01/2023,3237782,na,DV360,NA,NA,id_52985256,Q223 IN phone: Upgraders Programmatic Display Campaign (IN2302008),id_3237782,3067880_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModelxrt_gnt_broa_cmplp_ftr_inen_14plv11in_static_320x480_ban_yxivs_bbdspl_na_upg_na_dco_phModeldef,id_465897869,110123_03067880_wwa_in_dis_phModeln_phnupabc_pdis_dv360d_staf_stbr_cpm_ios_mob_phModelxrt_gnt_broa_cmplp_ftr_inen_14plv11in_static_320x480_ban_yxivs_bbdspl_na_upg_na_dco_phModeldef_3237782,INR,Marcom,India,phone,2023 phone modelabc Upgraders,Programmatic Display,phone modelabc Plus vs. phone modelxyz Display Size - IN only,Static,Banner (Not a Video),Cost per Thousand Impressions,DV360 DSP,Mobile,Broad/General Targeting,phone XR Device Targeting,phone modelabc Plus,Display / Upgrade your display to bigger and better,Upgrade Now,0,0,,,,,0,0,0,0,0,0,0,0,,,,1625,,,,,,,,0,0,0,,0,0,0,0,0,0,FY23,Evergreen,Digital Display,Static,Standard Banner,iOS,Broad Audience,Compare Page,NA,"India, English",320x480,NA,NA,dco,phModeldef,0,,0,,2633.5164,32.1749,,Digital,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0
